Source,Target,Weight,type
248,341,0.3004,doc
248,382,0.55132,doc
248,451,0.25145,doc
248,622,0.40453,doc
248,628,0.20531,doc
248,800,0.21204,doc
248,808,0.25068,doc
248,964,0.31604,doc
248,1114,0.20601,doc
249,250,0.22107,doc
249,385,0.38804,doc
250,253,0.20409,doc
250,453,0.21648,doc
250,622,0.21669,doc
250,721,0.20438,doc
250,734,0.24856,doc
250,964,0.21603,doc
251,346,0.66127,doc
251,421,0.2026,doc
252,253,0.41641,doc
252,286,0.56224,doc
252,462,0.29559,doc
252,613,0.28281,doc
252,959,0.27403,doc
252,1068,0.21087,doc
252,1078,0.26712,doc
252,1140,0.20747,doc
252,1143,0.20247,doc
253,255,0.26418,doc
253,258,0.21301,doc
253,286,0.32462,doc
253,382,0.27033,doc
253,622,0.22025,doc
253,808,0.2205,doc
254,255,0.3164,doc
254,258,0.20046,doc
254,309,0.22265,doc
254,865,0.22869,doc
254,1075,0.26881,doc
255,258,0.28314,doc
255,259,0.21205,doc
255,262,0.20129,doc
255,365,0.22039,doc
255,455,0.20578,doc
255,719,0.28813,doc
255,721,0.23346,doc
255,724,0.20688,doc
255,726,0.24792,doc
255,729,0.26329,doc
255,731,0.25934,doc
255,733,0.20629,doc
255,750,0.20426,doc
255,1074,0.21552,doc
255,1075,0.22141,doc
255,1076,0.20341,doc
255,1109,0.22294,doc
256,297,0.37257,doc
256,447,0.21057,doc
256,474,0.33452,doc
256,476,0.26478,doc
256,627,0.25633,doc
256,694,0.25481,doc
256,728,0.28359,doc
256,766,0.21334,doc
256,807,0.22903,doc
256,889,0.25177,doc
256,1097,0.25219,doc
257,258,0.24836,doc
257,259,0.35353,doc
257,265,0.51284,doc
257,393,0.20518,doc
257,394,0.30027,doc
257,398,0.20841,doc
257,407,0.24139,doc
257,408,0.35196,doc
257,447,0.25696,doc
257,455,0.20402,doc
257,619,0.20662,doc
257,626,0.21324,doc
257,627,0.28643,doc
257,683,0.24166,doc
257,700,0.31301,doc
257,726,0.22598,doc
257,816,0.31188,doc
257,850,0.20879,doc
257,974,0.21731,doc
257,978,0.23879,doc
257,979,0.24008,doc
257,1053,0.23175,doc
257,1071,0.20888,doc
257,1126,0.26566,doc
257,1140,0.62795,doc
257,1143,0.25231,doc
258,259,0.38398,doc
258,262,0.22759,doc
258,265,0.22313,doc
258,301,0.20279,doc
258,330,0.20515,doc
258,398,0.24369,doc
258,419,0.26882,doc
258,447,0.25929,doc
258,455,0.38462,doc
258,463,0.31312,doc
258,619,0.26694,doc
258,623,0.21141,doc
258,626,0.36492,doc
258,719,0.21792,doc
258,726,0.21225,doc
258,729,0.22254,doc
258,731,0.20639,doc
258,733,0.22774,doc
258,938,0.22925,doc
258,970,0.20719,doc
258,971,0.21118,doc
258,974,0.20051,doc
258,992,0.2365,doc
258,1057,0.20616,doc
258,1074,0.25627,doc
258,1075,0.24964,doc
258,1198,0.21082,doc
259,261,0.32693,doc
259,306,0.2934,doc
259,329,0.20164,doc
259,330,0.21803,doc
259,398,0.33067,doc
259,407,0.33494,doc
259,408,0.3746,doc
259,447,0.37892,doc
259,619,0.42243,doc
259,626,0.27473,doc
259,816,0.22464,doc
259,828,0.20799,doc
259,832,0.26877,doc
259,850,0.33544,doc
259,958,0.2536,doc
259,974,0.27087,doc
259,978,0.22284,doc
259,979,0.24206,doc
259,1080,0.29707,doc
259,1140,0.22066,doc
260,381,0.25957,doc
261,1080,0.468,doc
262,265,0.20719,doc
262,266,0.38975,doc
262,455,0.21051,doc
262,677,0.31832,doc
262,719,0.27638,doc
262,721,0.28389,doc
262,724,0.30724,doc
262,729,0.25275,doc
262,730,0.36718,doc
262,733,0.35792,doc
262,938,0.21535,doc
262,992,0.20463,doc
262,1050,0.20443,doc
262,1074,0.26106,doc
262,1109,0.20099,doc
263,287,0.24875,doc
263,381,0.21969,doc
263,692,0.20929,doc
263,719,0.20794,doc
263,720,0.32104,doc
263,721,0.25214,doc
263,725,0.41385,doc
263,729,0.22846,doc
263,984,0.21878,doc
264,422,0.26048,doc
264,613,0.54592,doc
264,949,0.20297,doc
264,959,0.50039,doc
264,1068,0.52833,doc
265,627,0.21004,doc
265,726,0.21285,doc
265,1053,0.26873,doc
265,1140,0.44417,doc
266,449,0.51938,doc
266,730,0.84896,doc
266,731,0.26714,doc
266,909,0.34379,doc
266,966,0.21265,doc
269,271,0.22148,doc
269,272,0.2372,doc
269,273,0.20691,doc
269,276,0.24964,doc
269,279,0.22629,doc
269,282,0.28382,doc
269,294,0.21844,doc
269,300,0.25857,doc
269,301,0.21701,doc
269,390,0.23151,doc
269,404,0.26255,doc
269,405,0.2504,doc
269,406,0.36691,doc
269,421,0.22431,doc
269,692,0.2034,doc
270,389,0.2901,doc
270,397,0.25517,doc
270,404,0.20422,doc
271,272,0.20142,doc
271,279,0.26879,doc
271,282,0.21978,doc
271,300,0.25749,doc
271,301,0.22215,doc
271,987,0.21723,doc
272,273,0.22068,doc
272,279,0.24507,doc
272,282,0.24595,doc
272,300,0.26096,doc
272,404,0.20547,doc
272,406,0.21848,doc
273,274,0.22203,doc
273,279,0.23229,doc
273,282,0.206,doc
273,300,0.21856,doc
273,421,0.20415,doc
275,513,0.39658,doc
276,279,0.2093,doc
276,281,0.23077,doc
276,282,0.40094,doc
276,284,0.23077,doc
276,382,0.2247,doc
276,390,0.31654,doc
276,406,0.20425,doc
276,438,0.24305,doc
276,622,0.30004,doc
276,692,0.24355,doc
276,764,0.21856,doc
276,964,0.21909,doc
276,1042,0.23199,doc
276,1114,0.30342,doc
276,1139,0.21135,doc
277,442,0.34974,doc
277,447,0.32965,doc
277,623,0.2149,doc
277,626,0.20323,doc
277,627,0.21065,doc
278,288,0.37031,doc
278,292,0.64912,doc
278,415,0.4761,doc
278,476,0.26456,doc
278,498,0.27997,doc
278,890,0.21922,doc
278,1006,0.2459,doc
279,282,0.26782,doc
279,294,0.22701,doc
279,300,0.30361,doc
279,301,0.21168,doc
279,328,0.25285,doc
279,330,0.2957,doc
279,336,0.20036,doc
279,339,0.22164,doc
279,347,0.20984,doc
279,379,0.20708,doc
279,470,0.20234,doc
279,601,0.20163,doc
279,808,0.20884,doc
279,820,0.24404,doc
279,970,0.2207,doc
279,971,0.21092,doc
279,987,0.28712,doc
280,381,0.2041,doc
280,855,0.21832,doc
281,284,1.0,doc
281,332,0.31143,doc
281,392,0.21276,doc
281,1167,0.23199,doc
282,294,0.25829,doc
282,300,0.27556,doc
282,326,0.23772,doc
282,341,0.23043,doc
282,382,0.4668,doc
282,390,0.33569,doc
282,404,0.27447,doc
282,406,0.2316,doc
282,438,0.2708,doc
282,451,0.24922,doc
282,622,0.55445,doc
282,628,0.22752,doc
282,692,0.22338,doc
282,764,0.20436,doc
282,829,0.23698,doc
282,964,0.28056,doc
282,987,0.2179,doc
282,1042,0.25813,doc
282,1114,0.29108,doc
284,332,0.31143,doc
284,392,0.21276,doc
284,1167,0.23199,doc
285,290,0.40544,doc
285,616,0.23266,doc
285,727,0.25227,doc
285,796,0.33744,doc
285,799,0.20255,doc
285,991,0.2417,doc
285,1177,0.26878,doc
286,531,0.22686,doc
287,291,0.20859,doc
287,293,0.52445,doc
287,304,0.22771,doc
287,362,0.26214,doc
287,363,0.24835,doc
287,381,0.28118,doc
287,418,0.25811,doc
287,423,0.4771,doc
287,435,0.23635,doc
287,448,0.26638,doc
287,617,0.24819,doc
287,692,0.49076,doc
287,702,0.22993,doc
287,753,0.42717,doc
287,791,0.25982,doc
287,853,0.23955,doc
287,982,0.2238,doc
287,984,0.46555,doc
287,1066,0.20303,doc
287,1069,0.20611,doc
287,1139,0.2896,doc
287,1142,0.41659,doc
288,292,0.27901,doc
288,415,0.30928,doc
288,806,0.22066,doc
288,890,0.39996,doc
288,962,0.60507,doc
289,1000,0.3214,doc
290,616,0.23109,doc
290,731,0.29732,doc
290,799,0.23871,doc
290,823,0.24767,doc
290,966,0.27636,doc
290,1047,0.24314,doc
291,293,0.20798,doc
292,415,0.51732,doc
292,434,0.23215,doc
292,476,0.25627,doc
292,498,0.23955,doc
292,1006,0.20776,doc
293,304,0.21278,doc
293,362,0.29478,doc
293,418,0.28823,doc
293,423,0.51468,doc
293,448,0.24267,doc
293,692,0.43771,doc
293,753,0.43064,doc
293,791,0.24088,doc
293,984,0.42926,doc
293,1069,0.23916,doc
293,1139,0.28521,doc
293,1142,0.4244,doc
294,300,0.36278,doc
294,309,0.26181,doc
294,323,0.21261,doc
294,470,0.42038,doc
294,477,0.22427,doc
294,651,0.22812,doc
294,792,0.33101,doc
294,831,0.25924,doc
294,865,0.26813,doc
294,965,0.34625,doc
294,967,0.23843,doc
294,982,0.21412,doc
296,380,0.4579,doc
296,403,0.28578,doc
296,486,0.22773,doc
296,624,0.23805,doc
296,705,0.27482,doc
296,722,0.31461,doc
297,474,0.21568,doc
297,476,0.23958,doc
297,694,0.26921,doc
297,728,0.21527,doc
297,766,0.30342,doc
297,889,0.22885,doc
297,1001,0.45668,doc
298,873,0.22741,doc
298,1020,0.34115,doc
300,301,0.45436,doc
300,379,0.25563,doc
300,404,0.20713,doc
300,410,0.22191,doc
300,419,0.31952,doc
300,455,0.28794,doc
300,689,0.27685,doc
300,758,0.24854,doc
300,963,0.26089,doc
300,987,0.24213,doc
301,410,0.32927,doc
301,419,0.34989,doc
301,455,0.2624,doc
301,663,0.36296,doc
301,689,0.48855,doc
301,717,0.2364,doc
301,758,0.23113,doc
301,904,0.23943,doc
301,940,0.35669,doc
301,963,0.22433,doc
301,1009,0.22868,doc
301,1109,0.24903,doc
301,1154,0.21595,doc
301,1183,0.27497,doc
301,1195,0.28265,doc
302,418,0.21016,doc
302,448,0.25025,doc
302,692,0.28557,doc
302,984,0.22371,doc
302,1139,0.22947,doc
303,416,0.50637,doc
303,421,0.27007,doc
303,426,0.64381,doc
303,691,0.7954,doc
303,695,0.58763,doc
303,752,0.34133,doc
303,892,0.48467,doc
303,986,0.42949,doc
303,1141,0.28101,doc
304,423,0.34835,doc
304,435,0.28861,doc
304,692,0.21251,doc
304,1142,0.30648,doc
305,306,0.41584,doc
305,307,0.3328,doc
305,324,0.21601,doc
305,867,0.20695,doc
305,1128,0.22185,doc
306,307,0.20883,doc
306,321,0.225,doc
306,408,0.23325,doc
306,816,0.24753,doc
306,832,0.2254,doc
306,850,0.45001,doc
308,309,0.27061,doc
308,606,0.20744,doc
308,865,0.24448,doc
308,972,0.30514,doc
309,470,0.40477,doc
309,606,0.26493,doc
309,792,0.25891,doc
309,865,0.49779,doc
309,965,0.39707,doc
309,967,0.28201,doc
309,972,0.49942,doc
309,1047,0.23401,doc
312,317,0.21919,doc
313,381,0.22096,doc
313,963,0.20572,doc
316,704,0.46443,doc
316,869,0.99275,doc
316,943,0.42412,doc
316,998,0.24125,doc
317,443,0.24296,doc
318,344,0.45133,doc
318,441,0.38642,doc
318,444,0.49444,doc
318,500,0.24937,doc
318,904,0.20585,doc
318,932,0.57117,doc
320,321,0.41795,doc
320,322,0.63171,doc
320,324,0.2646,doc
320,326,0.2048,doc
320,329,0.33402,doc
320,366,0.47917,doc
320,367,0.22075,doc
320,489,0.22925,doc
321,322,0.43889,doc
321,366,0.2798,doc
321,489,0.20368,doc
322,326,0.21763,doc
322,329,0.33589,doc
322,366,0.46861,doc
322,367,0.21886,doc
322,489,0.24124,doc
323,831,0.34202,doc
323,865,0.22266,doc
324,328,0.29459,doc
324,339,0.2422,doc
326,382,0.26876,doc
326,622,0.30477,doc
326,764,0.20738,doc
328,329,0.21549,doc
328,330,0.31346,doc
328,368,0.20673,doc
329,330,0.21944,doc
329,366,0.25291,doc
329,398,0.2011,doc
329,407,0.21851,doc
329,408,0.25611,doc
329,447,0.25488,doc
329,690,0.26021,doc
329,726,0.21095,doc
329,971,0.20447,doc
330,339,0.21442,doc
330,347,0.20904,doc
330,455,0.20689,doc
330,653,0.21231,doc
330,733,0.24169,doc
330,971,0.22473,doc
331,368,0.23825,doc
331,454,0.67512,doc
331,459,0.64883,doc
331,629,0.35703,doc
331,637,0.22805,doc
331,722,0.26526,doc
331,837,0.27922,doc
332,685,0.25827,doc
333,637,0.21253,doc
334,637,0.22126,doc
336,710,0.27501,doc
337,383,0.2037,doc
337,399,0.21616,doc
337,472,0.21578,doc
337,675,0.23148,doc
337,1123,0.20752,doc
338,637,0.37008,doc
338,938,0.21355,doc
338,992,0.21347,doc
338,1057,0.20734,doc
339,379,0.22955,doc
339,637,0.35751,doc
339,722,0.26938,doc
339,829,0.20614,doc
339,939,0.28669,doc
339,1109,0.2075,doc
340,419,0.24872,doc
340,455,0.26034,doc
340,758,0.20573,doc
341,382,0.30772,doc
341,451,0.20418,doc
341,622,0.32565,doc
341,964,0.20118,doc
343,637,0.21013,doc
343,867,0.8274,doc
344,427,0.28962,doc
344,441,0.41863,doc
344,444,0.55981,doc
344,500,0.23581,doc
344,874,0.31897,doc
344,904,0.31296,doc
344,932,0.52382,doc
345,560,0.21545,doc
347,733,0.20199,doc
349,431,0.2073,doc
349,751,0.22836,doc
349,861,0.24366,doc
349,886,0.23252,doc
349,942,0.32287,doc
349,983,0.33763,doc
349,1023,0.27432,doc
350,355,0.53741,doc
350,357,0.5266,doc
350,358,0.60825,doc
350,359,0.46361,doc
350,360,0.55859,doc
350,361,0.59034,doc
350,364,0.61972,doc
350,366,0.33029,doc
350,367,0.59331,doc
350,369,0.58643,doc
350,412,0.6185,doc
350,432,0.55736,doc
350,453,0.27878,doc
350,458,0.20043,doc
350,525,0.41527,doc
350,619,0.23821,doc
350,637,0.21528,doc
350,647,0.30793,doc
350,686,0.65743,doc
350,701,0.70363,doc
350,779,0.4266,doc
350,815,0.66048,doc
350,961,0.59422,doc
351,583,0.22806,doc
351,595,0.32505,doc
352,465,0.22091,doc
352,473,0.21572,doc
354,634,0.23496,doc
354,731,0.25487,doc
354,909,0.24707,doc
354,963,0.22699,doc
354,966,0.32836,doc
355,357,0.45498,doc
355,358,0.57236,doc
355,359,0.48837,doc
355,360,0.52689,doc
355,361,0.66243,doc
355,364,0.59289,doc
355,366,0.24513,doc
355,367,0.53555,doc
355,369,0.56159,doc
355,412,0.61753,doc
355,432,0.53887,doc
355,453,0.26618,doc
355,525,0.39032,doc
355,619,0.22904,doc
355,647,0.26892,doc
355,686,0.59819,doc
355,701,0.64214,doc
355,779,0.37368,doc
355,815,0.62345,doc
355,961,0.64221,doc
356,864,0.23046,doc
357,358,0.59266,doc
357,359,0.44359,doc
357,360,0.53831,doc
357,361,0.50411,doc
357,364,0.52153,doc
357,366,0.29407,doc
357,367,0.54898,doc
357,369,0.54767,doc
357,412,0.58924,doc
357,432,0.54072,doc
357,453,0.22692,doc
357,525,0.38864,doc
357,647,0.28411,doc
357,686,0.6091,doc
357,701,0.65979,doc
357,779,0.39382,doc
357,815,0.5807,doc
357,961,0.52398,doc
358,359,0.58997,doc
358,360,0.61938,doc
358,361,0.62,doc
358,364,0.62872,doc
358,366,0.34089,doc
358,367,0.6467,doc
358,369,0.64367,doc
358,412,0.69307,doc
358,432,0.60419,doc
358,453,0.2922,doc
358,458,0.33591,doc
358,525,0.47443,doc
358,619,0.21461,doc
358,637,0.21488,doc
358,647,0.34024,doc
358,655,0.21849,doc
358,686,0.71218,doc
358,701,0.77508,doc
358,779,0.47733,doc
358,815,0.70805,doc
358,961,0.63671,doc
358,1103,0.23291,doc
359,360,0.5097,doc
359,361,0.50129,doc
359,364,0.48309,doc
359,366,0.24468,doc
359,367,0.51033,doc
359,369,0.50236,doc
359,412,0.53697,doc
359,432,0.46126,doc
359,453,0.23133,doc
359,458,0.27291,doc
359,525,0.377,doc
359,647,0.25292,doc
359,686,0.51907,doc
359,701,0.61271,doc
359,779,0.37234,doc
359,815,0.53722,doc
359,961,0.4906,doc
360,361,0.62756,doc
360,364,0.57102,doc
360,366,0.28988,doc
360,367,0.63835,doc
360,369,0.60797,doc
360,412,0.66549,doc
360,432,0.56627,doc
360,453,0.25718,doc
360,458,0.22106,doc
360,525,0.45156,doc
360,647,0.30881,doc
360,655,0.20264,doc
360,686,0.64241,doc
360,701,0.75089,doc
360,779,0.46559,doc
360,815,0.67851,doc
360,961,0.57794,doc
360,1103,0.21435,doc
361,364,0.6159,doc
361,366,0.28946,doc
361,367,0.59647,doc
361,369,0.60806,doc
361,412,0.65159,doc
361,432,0.5509,doc
361,453,0.28902,doc
361,458,0.20737,doc
361,525,0.412,doc
361,619,0.26663,doc
361,637,0.215,doc
361,647,0.30598,doc
361,686,0.6839,doc
361,701,0.71179,doc
361,779,0.43111,doc
361,815,0.69612,doc
361,961,0.6637,doc
362,363,0.22,doc
362,448,0.23481,doc
362,692,0.27009,doc
362,761,0.24886,doc
362,855,0.22154,doc
362,984,0.32027,doc
362,1003,0.20032,doc
363,587,0.20745,doc
363,692,0.21811,doc
363,791,0.24477,doc
363,853,0.22996,doc
363,984,0.32079,doc
363,1172,0.27042,doc
364,366,0.27769,doc
364,367,0.64963,doc
364,369,0.61898,doc
364,412,0.66297,doc
364,432,0.60644,doc
364,453,0.33052,doc
364,458,0.20332,doc
364,525,0.44264,doc
364,619,0.26099,doc
364,637,0.22116,doc
364,647,0.32616,doc
364,655,0.20621,doc
364,686,0.68329,doc
364,701,0.72862,doc
364,779,0.47857,doc
364,815,0.71449,doc
364,961,0.61242,doc
365,433,0.20824,doc
365,453,0.22525,doc
365,456,0.24363,doc
365,719,0.23938,doc
365,721,0.2876,doc
365,722,0.2508,doc
365,724,0.22524,doc
365,729,0.25241,doc
365,735,0.22435,doc
365,1074,0.25626,doc
366,367,0.47141,doc
366,369,0.28566,doc
366,412,0.30636,doc
366,432,0.30031,doc
366,453,0.30981,doc
366,525,0.21397,doc
366,686,0.36984,doc
366,701,0.38649,doc
366,779,0.21425,doc
366,815,0.30968,doc
366,961,0.26943,doc
367,369,0.64498,doc
367,412,0.70335,doc
367,432,0.59289,doc
367,453,0.2837,doc
367,458,0.23084,doc
367,525,0.47439,doc
367,647,0.32111,doc
367,655,0.20767,doc
367,686,0.68413,doc
367,701,0.75935,doc
367,779,0.47927,doc
367,815,0.71586,doc
367,961,0.6092,doc
367,1103,0.21454,doc
368,452,0.45116,doc
368,454,0.33646,doc
368,720,0.21302,doc
368,722,0.33379,doc
368,837,0.36853,doc
368,857,0.47383,doc
369,412,0.6989,doc
369,432,0.58593,doc
369,453,0.27493,doc
369,458,0.21771,doc
369,525,0.45414,doc
369,637,0.24202,doc
369,647,0.31594,doc
369,655,0.20107,doc
369,686,0.68357,doc
369,701,0.75201,doc
369,779,0.47226,doc
369,815,0.72084,doc
369,961,0.61089,doc
369,1103,0.20787,doc
370,372,0.25178,doc
370,558,0.20206,doc
371,558,0.20707,doc
371,1085,0.24758,doc
372,373,0.31102,doc
372,519,0.2112,doc
372,557,0.30867,doc
372,559,0.25981,doc
373,519,0.21324,doc
373,557,0.38611,doc
373,559,0.36279,doc
373,1084,0.22766,doc
377,486,0.20778,doc
377,492,0.36907,doc
377,544,0.21245,doc
377,566,0.22356,doc
377,656,0.62797,doc
377,668,0.23499,doc
377,710,0.32555,doc
377,947,0.24943,doc
378,487,0.21298,doc
378,563,0.20166,doc
378,646,0.21629,doc
378,1044,0.22316,doc
379,380,0.3636,doc
379,390,0.22336,doc
379,454,0.22146,doc
379,459,0.21878,doc
379,486,0.21946,doc
379,620,0.20243,doc
379,624,0.29375,doc
379,643,0.2127,doc
379,705,0.20924,doc
379,721,0.23761,doc
379,722,0.36858,doc
379,817,0.20047,doc
379,865,0.26257,doc
379,939,0.43482,doc
379,1009,0.25655,doc
379,1081,0.2067,doc
379,1109,0.31125,doc
380,390,0.38706,doc
380,403,0.29991,doc
380,486,0.37259,doc
380,624,0.35649,doc
380,705,0.29859,doc
380,722,0.32652,doc
380,817,0.26649,doc
380,939,0.38125,doc
381,617,0.20206,doc
381,681,0.23422,doc
381,692,0.24823,doc
381,855,0.22653,doc
382,390,0.21337,doc
382,438,0.23426,doc
382,451,0.33134,doc
382,622,0.55208,doc
382,628,0.29815,doc
382,829,0.20822,doc
382,964,0.31349,doc
382,1042,0.21524,doc
382,1114,0.21312,doc
384,1149,0.24711,doc
386,569,0.44098,doc
386,635,0.54605,doc
386,673,0.39967,doc
386,956,0.49996,doc
386,969,0.26512,doc
386,1069,0.37113,doc
386,1111,0.34936,doc
386,1170,0.38879,doc
386,1190,0.52654,doc
389,397,0.3107,doc
389,1149,0.35498,doc
389,1197,0.2084,doc
389,1200,0.21733,doc
390,403,0.29112,doc
390,622,0.20945,doc
390,722,0.22221,doc
390,764,0.20337,doc
390,829,0.20809,doc
390,939,0.23143,doc
391,409,0.86024,doc
391,453,0.21558,doc
393,394,0.67505,doc
393,408,0.20673,doc
393,816,0.64873,doc
393,850,0.2859,doc
393,1126,0.29158,doc
394,408,0.25267,doc
394,816,0.66645,doc
394,850,0.28883,doc
394,1126,0.3278,doc
397,476,0.26133,doc
397,484,0.26417,doc
397,487,0.24656,doc
397,554,0.23196,doc
397,873,0.249,doc
397,990,0.20936,doc
397,996,0.38059,doc
397,1125,0.23078,doc
397,1175,0.21259,doc
397,1178,0.26137,doc
398,407,0.58468,doc
398,408,0.26302,doc
398,421,0.27533,doc
398,447,0.56313,doc
398,619,0.55924,doc
398,623,0.23021,doc
398,626,0.52123,doc
398,828,0.24698,doc
398,832,0.27453,doc
398,938,0.26553,doc
398,974,0.60812,doc
398,975,0.31162,doc
398,976,0.27201,doc
398,977,0.2139,doc
398,978,0.327,doc
398,979,0.27999,doc
398,992,0.21813,doc
398,1050,0.21191,doc
398,1057,0.22529,doc
398,1074,0.30466,doc
398,1076,0.22287,doc
398,1081,0.22756,doc
398,1109,0.26438,doc
399,472,0.24309,doc
399,675,0.23839,doc
399,756,0.22149,doc
399,809,0.20258,doc
399,1108,0.20249,doc
399,1123,0.20428,doc
401,514,0.26149,doc
401,709,0.28655,doc
402,609,0.40108,doc
403,486,0.33512,doc
403,624,0.25128,doc
403,705,0.33794,doc
403,722,0.22945,doc
403,817,0.2434,doc
404,406,0.31935,doc
404,622,0.21612,doc
405,406,0.32663,doc
405,898,0.36,doc
405,1163,0.31063,doc
407,408,0.28587,doc
407,447,0.53312,doc
407,619,0.4583,doc
407,626,0.3857,doc
407,828,0.24316,doc
407,832,0.2454,doc
407,974,0.54235,doc
407,975,0.31383,doc
407,976,0.25314,doc
407,978,0.33493,doc
407,979,0.28886,doc
408,447,0.25851,doc
408,619,0.20988,doc
408,623,0.21491,doc
408,626,0.2527,doc
408,690,0.31448,doc
408,714,0.20911,doc
408,726,0.22037,doc
408,816,0.24186,doc
408,850,0.29705,doc
408,974,0.2185,doc
408,1053,0.28244,doc
408,1140,0.32173,doc
408,1155,0.25452,doc
409,453,0.23032,doc
410,455,0.21628,doc
410,663,0.33902,doc
410,689,0.30216,doc
410,729,0.22965,doc
410,938,0.23244,doc
410,940,0.31062,doc
410,1009,0.24554,doc
410,1074,0.21364,doc
410,1109,0.2697,doc
410,1183,0.21298,doc
410,1195,0.23026,doc
411,418,0.22634,doc
411,692,0.32019,doc
411,757,0.25327,doc
411,1024,0.34012,doc
411,1065,0.3225,doc
411,1150,0.23169,doc
412,432,0.636,doc
412,453,0.29829,doc
412,458,0.2383,doc
412,525,0.49875,doc
412,637,0.218,doc
412,647,0.34461,doc
412,655,0.23296,doc
412,686,0.74852,doc
412,701,0.82093,doc
412,779,0.50602,doc
412,815,0.75701,doc
412,961,0.63989,doc
412,1103,0.2232,doc
413,1179,0.27478,doc
415,476,0.2179,doc
415,890,0.27824,doc
416,421,0.36718,doc
416,426,0.55294,doc
416,621,0.20493,doc
416,691,0.56423,doc
416,695,0.51876,doc
416,752,0.46762,doc
416,892,0.47108,doc
416,986,0.49563,doc
416,1141,0.4546,doc
417,585,0.21844,doc
417,1133,0.38166,doc
418,448,0.28065,doc
418,692,0.31449,doc
418,853,0.2309,doc
418,891,0.21545,doc
418,896,0.22513,doc
418,984,0.35772,doc
418,1062,0.32528,doc
418,1069,0.28135,doc
418,1139,0.46597,doc
419,455,0.5374,doc
419,463,0.39153,doc
419,512,0.23513,doc
419,626,0.32311,doc
419,758,0.51891,doc
419,934,0.37195,doc
419,938,0.22475,doc
419,992,0.22688,doc
419,1050,0.21873,doc
419,1057,0.25996,doc
419,1075,0.29321,doc
419,1130,0.31862,doc
419,1198,0.28329,doc
420,696,0.38765,doc
421,426,0.33236,doc
421,691,0.25124,doc
421,695,0.22473,doc
421,752,0.21638,doc
421,889,0.23127,doc
421,892,0.4006,doc
421,938,0.22294,doc
421,974,0.30379,doc
421,975,0.21307,doc
421,986,0.29502,doc
421,1074,0.21815,doc
421,1081,0.2155,doc
421,1141,0.22699,doc
422,613,0.49984,doc
422,949,0.42923,doc
422,959,0.60118,doc
422,1068,0.44552,doc
422,1140,0.22302,doc
423,435,0.20577,doc
423,448,0.20478,doc
423,692,0.38176,doc
423,753,0.3379,doc
423,984,0.33373,doc
423,1142,0.60291,doc
424,739,0.24198,doc
424,1197,0.20582,doc
426,691,0.63854,doc
426,695,0.55465,doc
426,752,0.52876,doc
426,892,0.48388,doc
426,986,0.37365,doc
426,1141,0.38784,doc
427,441,0.23333,doc
427,444,0.30332,doc
427,874,0.26438,doc
427,904,0.21278,doc
427,932,0.22331,doc
428,611,0.20248,doc
429,598,0.2633,doc
429,860,0.35203,doc
430,973,0.34979,doc
430,1036,0.29727,doc
431,618,0.22921,doc
431,682,0.25088,doc
431,697,0.2412,doc
431,942,0.20202,doc
431,1023,0.2005,doc
431,1130,0.22452,doc
432,453,0.30987,doc
432,525,0.42937,doc
432,619,0.21628,doc
432,637,0.21674,doc
432,647,0.30915,doc
432,686,0.64628,doc
432,701,0.70595,doc
432,779,0.44853,doc
432,815,0.66936,doc
432,961,0.56421,doc
433,735,0.33102,doc
435,617,0.29805,doc
435,692,0.21214,doc
435,1134,0.23725,doc
436,623,0.34781,doc
436,1097,0.29163,doc
437,438,0.33101,doc
437,622,0.23223,doc
437,1114,0.20068,doc
438,482,0.22439,doc
438,555,0.24246,doc
438,622,0.34545,doc
438,964,0.25062,doc
438,1042,0.20449,doc
438,1114,0.29999,doc
439,887,0.33265,doc
441,444,0.40695,doc
441,500,0.23193,doc
441,874,0.21789,doc
441,904,0.21912,doc
441,932,0.40563,doc
444,500,0.31399,doc
444,874,0.29143,doc
444,904,0.29638,doc
444,932,0.46797,doc
445,1182,0.61924,doc
447,619,0.63741,doc
447,623,0.29032,doc
447,626,0.51662,doc
447,627,0.24246,doc
447,828,0.21579,doc
447,832,0.24715,doc
447,971,0.20943,doc
447,974,0.55459,doc
447,975,0.2884,doc
447,976,0.27242,doc
447,978,0.36315,doc
447,979,0.2914,doc
447,1076,0.23614,doc
447,1097,0.2054,doc
448,692,0.39159,doc
448,702,0.20107,doc
448,853,0.24678,doc
448,856,0.28118,doc
448,984,0.43042,doc
448,1061,0.23484,doc
448,1062,0.28478,doc
448,1066,0.25621,doc
448,1069,0.25236,doc
448,1139,0.33204,doc
448,1144,0.27375,doc
449,730,0.54197,doc
449,731,0.2324,doc
